,time,demand,년,월,일,시간,요일,기온(°C),풍속(m/s),하차
3886,2020-06-10 22:00:00,0,2020,6,10,22,2,22.6,0.2,218
3887,2020-06-10 23:00:00,2,2020,6,10,23,2,22.6,0.9,172
3888,2020-06-11 00:00:00,0,2020,6,11,0,3,22.5,0.9,0
3889,2020-06-11 01:00:00,1,2020,6,11,1,3,22.4,2.0,0
3890,2020-06-11 02:00:00,2,2020,6,11,2,3,22.1,1.5,0
3891,2020-06-11 03:00:00,0,2020,6,11,3,3,22.2,1.4,0
3892,2020-06-11 04:00:00,0,2020,6,11,4,3,22.1,1.1,0
3893,2020-06-11 05:00:00,0,2020,6,11,5,3,21.8,1.3,20
3894,2020-06-11 06:00:00,3,2020,6,11,6,3,21.9,1.5,124
3895,2020-06-11 07:00:00,12,2020,6,11,7,3,22.4,2.0,129
3896,2020-06-11 08:00:00,18,2020,6,11,8,3,23.2,1.2,191
3897,2020-06-11 09:00:00,5,2020,6,11,9,3,24.2,1.1,228
3898,2020-06-11 10:00:00,5,2020,6,11,10,3,25.9,1.0,291
3899,2020-06-11 11:00:00,6,2020,6,11,11,3,27.2,2.5,293
3900,2020-06-11 12:00:00,10,2020,6,11,12,3,28.2,3.5,292
3901,2020-06-11 13:00:00,3,2020,6,11,13,3,29.2,2.5,271
3902,2020-06-11 14:00:00,4,2020,6,11,14,3,30.2,3.0,282
3903,2020-06-11 15:00:00,3,2020,6,11,15,3,31.2,2.7,332
3904,2020-06-11 16:00:00,6,2020,6,11,16,3,31.3,3.6,397
3905,2020-06-11 17:00:00,18,2020,6,11,17,3,31.4,3.2,477
3906,2020-06-11 18:00:00,23,2020,6,11,18,3,30.5,3.2,479
3907,2020-06-11 19:00:00,21,2020,6,11,19,3,29.1,2.3,414
3908,2020-06-11 20:00:00,23,2020,6,11,20,3,27.7,3.7,375
3909,2020-06-11 21:00:00,48,2020,6,11,21,3,26.0,4.2,449
3910,2020-06-11 22:00:00,54,2020,6,11,22,3,25.1,2.8,378
3911,2020-06-11 23:00:00,46,2020,6,11,23,3,24.6,1.6,271
3912,2020-06-12 00:00:00,18,2020,6,12,0,4,24.3,1.3,0
3913,2020-06-12 01:00:00,12,2020,6,12,1,4,23.7,1.6,0
3914,2020-06-12 02:00:00,11,2020,6,12,2,4,23.3,1.0,0
3915,2020-06-12 03:00:00,5,2020,6,12,3,4,22.7,1.3,0
3916,2020-06-12 04:00:00,1,2020,6,12,4,4,22.1,1.7,0
3917,2020-06-12 05:00:00,1,2020,6,12,5,4,21.7,1.7,15
3918,2020-06-12 06:00:00,4,2020,6,12,6,4,21.7,0.6,77
3919,2020-06-12 07:00:00,19,2020,6,12,7,4,22.2,1.7,66
3920,2020-06-12 08:00:00,9,2020,6,12,8,4,23.5,1.8,132
3921,2020-06-12 09:00:00,5,2020,6,12,9,4,25.1,1.3,282
3922,2020-06-12 10:00:00,6,2020,6,12,10,4,26.0,1.9,158
3923,2020-06-12 11:00:00,3,2020,6,12,11,4,26.5,1.7,179
3924,2020-06-12 12:00:00,4,2020,6,12,12,4,26.8,1.9,186
3925,2020-06-12 13:00:00,10,2020,6,12,13,4,27.3,2.1,226
3926,2020-06-12 14:00:00,7,2020,6,12,14,4,27.4,2.4,238
3927,2020-06-12 15:00:00,7,2020,6,12,15,4,27.1,2.6,268
3928,2020-06-12 16:00:00,15,2020,6,12,16,4,27.4,2.4,306
3929,2020-06-12 17:00:00,15,2020,6,12,17,4,27.0,2.4,348
3930,2020-06-12 18:00:00,20,2020,6,12,18,4,26.8,1.9,392
3931,2020-06-12 19:00:00,22,2020,6,12,19,4,26.3,1.9,258
3932,2020-06-12 20:00:00,41,2020,6,12,20,4,25.6,2.2,216
3933,2020-06-12 21:00:00,57,2020,6,12,21,4,24.6,2.1,224
3934,2020-06-12 22:00:00,47,2020,6,12,22,4,24.1,1.8,222
3935,2020-06-12 23:00:00,42,2020,6,12,23,4,23.5,1.8,140
3936,2020-06-13 00:00:00,35,2020,6,13,0,5,23.0,0.9,0
3937,2020-06-13 01:00:00,17,2020,6,13,1,5,22.5,0.5,0
3938,2020-06-13 02:00:00,3,2020,6,13,2,5,22.4,0.9,0
3939,2020-06-13 03:00:00,10,2020,6,13,3,5,21.7,0.9,0
3940,2020-06-13 04:00:00,5,2020,6,13,4,5,21.4,0.3,0
3941,2020-06-13 05:00:00,0,2020,6,13,5,5,21.0,1.2,18
3942,2020-06-13 06:00:00,0,2020,6,13,6,5,20.7,0.5,143
3943,2020-06-13 07:00:00,1,2020,6,13,7,5,21.5,1.4,73
3944,2020-06-13 08:00:00,2,2020,6,13,8,5,23.7,2.2,49
3945,2020-06-13 09:00:00,0,2020,6,13,9,5,25.6,1.7,50
3946,2020-06-13 10:00:00,2,2020,6,13,10,5,27.5,1.2,72
3947,2020-06-13 11:00:00,2,2020,6,13,11,5,29.1,1.8,82
3948,2020-06-13 12:00:00,5,2020,6,13,12,5,30.7,1.6,106
3949,2020-06-13 13:00:00,7,2020,6,13,13,5,31.9,1.8,125
3950,2020-06-13 14:00:00,4,2020,6,13,14,5,32.7,2.0,89
3951,2020-06-13 15:00:00,7,2020,6,13,15,5,33.1,3.7,99
3952,2020-06-13 16:00:00,7,2020,6,13,16,5,33.0,2.9,121
3953,2020-06-13 17:00:00,21,2020,6,13,17,5,32.0,3.0,110
3954,2020-06-13 18:00:00,13,2020,6,13,18,5,30.7,2.7,75
3955,2020-06-13 19:00:00,27,2020,6,13,19,5,29.7,3.0,80
3956,2020-06-13 20:00:00,32,2020,6,13,20,5,28.1,4.3,69
3957,2020-06-13 21:00:00,33,2020,6,13,21,5,27.2,3.4,62
3958,2020-06-13 22:00:00,17,2020,6,13,22,5,26.5,3.5,67
3959,2020-06-13 23:00:00,18,2020,6,13,23,5,26.0,0.7,66
3960,2020-06-14 00:00:00,17,2020,6,14,0,6,25.6,1.5,0
3961,2020-06-14 01:00:00,13,2020,6,14,1,6,25.1,2.4,0
3962,2020-06-14 02:00:00,1,2020,6,14,2,6,23.8,0.9,0
3963,2020-06-14 03:00:00,0,2020,6,14,3,6,22.6,2.4,0
3964,2020-06-14 04:00:00,0,2020,6,14,4,6,22.1,1.5,0
3965,2020-06-14 05:00:00,4,2020,6,14,5,6,22.2,2.0,18
3966,2020-06-14 06:00:00,3,2020,6,14,6,6,22.1,1.4,83
3967,2020-06-14 07:00:00,1,2020,6,14,7,6,22.4,1.6,89
3968,2020-06-14 08:00:00,4,2020,6,14,8,6,22.7,2.2,112
3969,2020-06-14 09:00:00,5,2020,6,14,9,6,23.2,2.1,198
3970,2020-06-14 10:00:00,8,2020,6,14,10,6,23.4,2.1,182
3971,2020-06-14 11:00:00,3,2020,6,14,11,6,24.3,2.6,148
3972,2020-06-14 12:00:00,9,2020,6,14,12,6,26.4,3.2,181
3973,2020-06-14 13:00:00,13,2020,6,14,13,6,27.9,4.1,211
3974,2020-06-14 14:00:00,12,2020,6,14,14,6,28.2,4.5,259
3975,2020-06-14 15:00:00,16,2020,6,14,15,6,28.5,4.5,239
3976,2020-06-14 16:00:00,35,2020,6,14,16,6,28.6,4.3,266
3977,2020-06-14 17:00:00,26,2020,6,14,17,6,28.5,4.5,269
3978,2020-06-14 18:00:00,51,2020,6,14,18,6,26.9,4.0,250
3979,2020-06-14 19:00:00,55,2020,6,14,19,6,24.9,4.4,147
3980,2020-06-14 20:00:00,53,2020,6,14,20,6,23.0,4.1,148
3981,2020-06-14 21:00:00,50,2020,6,14,21,6,22.2,2.9,153
3982,2020-06-14 22:00:00,31,2020,6,14,22,6,21.4,3.0,182
3983,2020-06-14 23:00:00,29,2020,6,14,23,6,20.8,2.2,133
3984,2020-06-15 00:00:00,18,2020,6,15,0,0,20.1,2.4,0
3985,2020-06-15 01:00:00,13,2020,6,15,1,0,19.7,0.8,0
3986,2020-06-15 02:00:00,6,2020,6,15,2,0,19.3,0.7,0
3987,2020-06-15 03:00:00,7,2020,6,15,3,0,19.1,1.6,0
3988,2020-06-15 04:00:00,3,2020,6,15,4,0,18.8,1.4,0
3989,2020-06-15 05:00:00,2,2020,6,15,5,0,18.3,1.6,6
3990,2020-06-15 06:00:00,4,2020,6,15,6,0,18.2,0.9,53
3991,2020-06-15 07:00:00,13,2020,6,15,7,0,19.1,0.8,32
3992,2020-06-15 08:00:00,19,2020,6,15,8,0,20.2,0.7,49
3993,2020-06-15 09:00:00,4,2020,6,15,9,0,21.9,1.4,70
3994,2020-06-15 10:00:00,4,2020,6,15,10,0,23.6,3.1,62
3995,2020-06-15 11:00:00,12,2020,6,15,11,0,25.5,2.8,52
3996,2020-06-15 12:00:00,13,2020,6,15,12,0,26.5,3.1,60
3997,2020-06-15 13:00:00,4,2020,6,15,13,0,27.0,4.6,81
3998,2020-06-15 14:00:00,12,2020,6,15,14,0,27.7,4.6,65
3999,2020-06-15 15:00:00,15,2020,6,15,15,0,28.6,3.7,86
4000,2020-06-15 16:00:00,19,2020,6,15,16,0,27.3,4.2,85
4001,2020-06-15 17:00:00,20,2020,6,15,17,0,26.8,3.9,79
4002,2020-06-15 18:00:00,35,2020,6,15,18,0,26.0,4.0,114
4003,2020-06-15 19:00:00,46,2020,6,15,19,0,24.4,4.2,91
4004,2020-06-15 20:00:00,47,2020,6,15,20,0,23.5,3.1,78
4005,2020-06-15 21:00:00,53,2020,6,15,21,0,22.6,3.5,67
4006,2020-06-15 22:00:00,35,2020,6,15,22,0,21.4,4.1,93
4007,2020-06-15 23:00:00,25,2020,6,15,23,0,21.0,3.2,52
4008,2020-06-16 00:00:00,15,2020,6,16,0,1,21.1,2.9,0
4009,2020-06-16 01:00:00,17,2020,6,16,1,1,20.8,2.8,0
4010,2020-06-16 02:00:00,11,2020,6,16,2,1,20.5,2.5,0
4011,2020-06-16 03:00:00,4,2020,6,16,3,1,20.1,2.5,0
4012,2020-06-16 04:00:00,0,2020,6,16,4,1,20.1,1.2,0
4013,2020-06-16 05:00:00,0,2020,6,16,5,1,20.0,2.3,29
4014,2020-06-16 06:00:00,4,2020,6,16,6,1,20.1,0.4,72
4015,2020-06-16 07:00:00,8,2020,6,16,7,1,20.4,1.3,64
4016,2020-06-16 08:00:00,18,2020,6,16,8,1,21.1,2.0,84
4017,2020-06-16 09:00:00,3,2020,6,16,9,1,22.4,2.0,98
4018,2020-06-16 10:00:00,0,2020,6,16,10,1,23.4,2.0,129
4019,2020-06-16 11:00:00,3,2020,6,16,11,1,25.4,2.2,95
4020,2020-06-16 12:00:00,4,2020,6,16,12,1,27.2,1.9,151
4021,2020-06-16 13:00:00,3,2020,6,16,13,1,28.5,2.0,146
4022,2020-06-16 14:00:00,2,2020,6,16,14,1,29.5,2.5,123
4023,2020-06-16 15:00:00,8,2020,6,16,15,1,30.4,2.0,214
4024,2020-06-16 16:00:00,8,2020,6,16,16,1,30.4,2.2,172
4025,2020-06-16 17:00:00,16,2020,6,16,17,1,29.6,3.7,229
4026,2020-06-16 18:00:00,39,2020,6,16,18,1,28.0,3.0,259
4027,2020-06-16 19:00:00,25,2020,6,16,19,1,26.8,3.2,219
4028,2020-06-16 20:00:00,29,2020,6,16,20,1,25.9,2.4,155
4029,2020-06-16 21:00:00,41,2020,6,16,21,1,24.9,1.9,187
4030,2020-06-16 22:00:00,46,2020,6,16,22,1,23.9,2.0,231
4031,2020-06-16 23:00:00,23,2020,6,16,23,1,22.8,1.7,137
4032,2020-06-17 00:00:00,13,2020,6,17,0,2,22.2,1.9,0
4033,2020-06-17 01:00:00,12,2020,6,17,1,2,21.6,1.3,0
4034,2020-06-17 02:00:00,5,2020,6,17,2,2,21.4,0.8,0
4035,2020-06-17 03:00:00,2,2020,6,17,3,2,20.9,0.4,0
4036,2020-06-17 04:00:00,1,2020,6,17,4,2,20.7,0.3,0
4037,2020-06-17 05:00:00,2,2020,6,17,5,2,20.4,0.7,20
4038,2020-06-17 06:00:00,2,2020,6,17,6,2,20.2,1.2,75
4039,2020-06-17 07:00:00,8,2020,6,17,7,2,21.6,1.0,84
4040,2020-06-17 08:00:00,15,2020,6,17,8,2,23.5,1.1,127
4041,2020-06-17 09:00:00,0,2020,6,17,9,2,24.7,1.7,122
4042,2020-06-17 10:00:00,3,2020,6,17,10,2,25.8,2.5,128
4043,2020-06-17 11:00:00,2,2020,6,17,11,2,26.3,1.9,148
4044,2020-06-17 12:00:00,5,2020,6,17,12,2,27.6,2.3,151
4045,2020-06-17 13:00:00,2,2020,6,17,13,2,29.2,2.8,191
4046,2020-06-17 14:00:00,7,2020,6,17,14,2,29.9,2.8,181
4047,2020-06-17 15:00:00,9,2020,6,17,15,2,30.3,2.9,240
4048,2020-06-17 16:00:00,6,2020,6,17,16,2,29.0,2.0,258
4049,2020-06-17 17:00:00,17,2020,6,17,17,2,27.6,4.1,262
4050,2020-06-17 18:00:00,22,2020,6,17,18,2,26.6,3.4,287
4051,2020-06-17 19:00:00,20,2020,6,17,19,2,25.3,3.8,238
4052,2020-06-17 20:00:00,22,2020,6,17,20,2,24.1,2.9,216
4053,2020-06-17 21:00:00,36,2020,6,17,21,2,22.8,3.0,221
4054,2020-06-17 22:00:00,25,2020,6,17,22,2,22.1,2.1,219
4055,2020-06-17 23:00:00,28,2020,6,17,23,2,21.7,2.0,167
4056,2020-06-18 00:00:00,9,2020,6,18,0,3,21.5,1.9,0
4057,2020-06-18 01:00:00,8,2020,6,18,1,3,21.1,2.0,0
4058,2020-06-18 02:00:00,0,2020,6,18,2,3,20.8,0.6,0
4059,2020-06-18 03:00:00,1,2020,6,18,3,3,20.8,0.8,0
4060,2020-06-18 04:00:00,6,2020,6,18,4,3,20.6,0.9,0
4061,2020-06-18 05:00:00,3,2020,6,18,5,3,20.5,1.6,12
4062,2020-06-18 06:00:00,2,2020,6,18,6,3,20.3,1.4,89
4063,2020-06-18 07:00:00,13,2020,6,18,7,3,20.5,1.8,65
4064,2020-06-18 08:00:00,15,2020,6,18,8,3,21.1,0.9,90
4065,2020-06-18 09:00:00,4,2020,6,18,9,3,21.9,0.9,136
4066,2020-06-18 10:00:00,2,2020,6,18,10,3,22.7,0.7,168
4067,2020-06-18 11:00:00,4,2020,6,18,11,3,23.9,1.9,155
4068,2020-06-18 12:00:00,4,2020,6,18,12,3,24.4,2.0,160
4069,2020-06-18 13:00:00,3,2020,6,18,13,3,25.5,1.4,144
4070,2020-06-18 14:00:00,6,2020,6,18,14,3,26.6,1.6,164
4071,2020-06-18 15:00:00,10,2020,6,18,15,3,26.8,1.8,186
4072,2020-06-18 16:00:00,27,2020,6,18,16,3,27.2,2.0,172
4073,2020-06-18 17:00:00,29,2020,6,18,17,3,26.8,2.2,242
4074,2020-06-18 18:00:00,18,2020,6,18,18,3,26.2,1.4,251
4075,2020-06-18 19:00:00,19,2020,6,18,19,3,25.0,2.6,186
4076,2020-06-18 20:00:00,27,2020,6,18,20,3,24.2,1.4,197
4077,2020-06-18 21:00:00,34,2020,6,18,21,3,24.1,1.2,169
4078,2020-06-18 22:00:00,24,2020,6,18,22,3,23.6,2.4,187
4079,2020-06-18 23:00:00,12,2020,6,18,23,3,23.3,2.0,121
4080,2020-06-19 00:00:00,10,2020,6,19,0,4,23.0,1.7,0
4081,2020-06-19 01:00:00,9,2020,6,19,1,4,22.5,3.6,0
4082,2020-06-19 02:00:00,7,2020,6,19,2,4,22.0,3.2,0
4083,2020-06-19 03:00:00,5,2020,6,19,3,4,21.8,2.4,0
4084,2020-06-19 04:00:00,4,2020,6,19,4,4,21.7,2.4,0
4085,2020-06-19 05:00:00,2,2020,6,19,5,4,21.4,1.6,65
4086,2020-06-19 06:00:00,2,2020,6,19,6,4,21.3,1.1,242
4087,2020-06-19 07:00:00,8,2020,6,19,7,4,21.1,0.8,181
4088,2020-06-19 08:00:00,18,2020,6,19,8,4,21.4,1.6,266
4089,2020-06-19 09:00:00,3,2020,6,19,9,4,22.2,2.0,267
4090,2020-06-19 10:00:00,2,2020,6,19,10,4,25.0,2.7,366
4091,2020-06-19 11:00:00,2,2020,6,19,11,4,26.1,1.9,374
4092,2020-06-19 12:00:00,7,2020,6,19,12,4,27.6,1.5,490
4093,2020-06-19 13:00:00,5,2020,6,19,13,4,29.1,2.0,509
4094,2020-06-19 14:00:00,9,2020,6,19,14,4,28.6,2.0,500
4095,2020-06-19 15:00:00,10,2020,6,19,15,4,29.4,2.5,652
4096,2020-06-19 16:00:00,6,2020,6,19,16,4,29.7,1.6,709
4097,2020-06-19 17:00:00,36,2020,6,19,17,4,29.3,1.7,800
4098,2020-06-19 18:00:00,20,2020,6,19,18,4,29.2,2.6,794
4099,2020-06-19 19:00:00,22,2020,6,19,19,4,27.6,4.0,646
4100,2020-06-19 20:00:00,41,2020,6,19,20,4,24.9,2.9,658
4101,2020-06-19 21:00:00,48,2020,6,19,21,4,23.9,2.7,688
4102,2020-06-19 22:00:00,49,2020,6,19,22,4,23.3,2.0,697
4103,2020-06-19 23:00:00,44,2020,6,19,23,4,22.9,2.2,425
4104,2020-06-20 00:00:00,26,2020,6,20,0,5,22.4,1.5,0
4105,2020-06-20 01:00:00,16,2020,6,20,1,5,21.9,0.8,0
4106,2020-06-20 02:00:00,4,2020,6,20,2,5,21.6,0.7,0
4107,2020-06-20 03:00:00,3,2020,6,20,3,5,21.1,1.1,0
4108,2020-06-20 04:00:00,1,2020,6,20,4,5,21.0,1.0,0
4109,2020-06-20 05:00:00,2,2020,6,20,5,5,20.8,0.7,10
4110,2020-06-20 06:00:00,1,2020,6,20,6,5,20.7,0.5,68
4111,2020-06-20 07:00:00,5,2020,6,20,7,5,21.6,1.2,53
4112,2020-06-20 08:00:00,4,2020,6,20,8,5,23.5,1.7,66
4113,2020-06-20 09:00:00,4,2020,6,20,9,5,25.4,1.5,91
4114,2020-06-20 10:00:00,3,2020,6,20,10,5,26.7,1.9,71
4115,2020-06-20 11:00:00,6,2020,6,20,11,5,28.0,2.4,93
4116,2020-06-20 12:00:00,9,2020,6,20,12,5,28.8,2.6,151
4117,2020-06-20 13:00:00,5,2020,6,20,13,5,29.4,2.4,129
4118,2020-06-20 14:00:00,6,2020,6,20,14,5,28.3,3.9,123
4119,2020-06-20 15:00:00,8,2020,6,20,15,5,29.3,4.0,159
4120,2020-06-20 16:00:00,11,2020,6,20,16,5,29.3,3.3,176
4121,2020-06-20 17:00:00,23,2020,6,20,17,5,28.5,3.4,232
4122,2020-06-20 18:00:00,25,2020,6,20,18,5,28.4,3.4,182
4123,2020-06-20 19:00:00,64,2020,6,20,19,5,26.7,3.8,155
4124,2020-06-20 20:00:00,85,2020,6,20,20,5,24.9,2.5,137
4125,2020-06-20 21:00:00,59,2020,6,20,21,5,23.9,2.1,153
4126,2020-06-20 22:00:00,43,2020,6,20,22,5,23.0,2.4,149
4127,2020-06-20 23:00:00,50,2020,6,20,23,5,22.3,2.2,101
4128,2020-06-21 00:00:00,53,2020,6,21,0,6,21.6,1.6,0
4129,2020-06-21 01:00:00,13,2020,6,21,1,6,21.3,1.5,0
4130,2020-06-21 02:00:00,11,2020,6,21,2,6,20.8,1.0,0
4131,2020-06-21 03:00:00,4,2020,6,21,3,6,20.5,1.2,0
4132,2020-06-21 04:00:00,4,2020,6,21,4,6,20.2,2.3,0
4133,2020-06-21 05:00:00,2,2020,6,21,5,6,19.6,2.2,19
4134,2020-06-21 06:00:00,5,2020,6,21,6,6,19.5,0.9,89
4135,2020-06-21 07:00:00,2,2020,6,21,7,6,20.1,0.2,43
4136,2020-06-21 08:00:00,2,2020,6,21,8,6,22.4,1.5,81
4137,2020-06-21 09:00:00,5,2020,6,21,9,6,24.6,1.0,142
4138,2020-06-21 10:00:00,13,2020,6,21,10,6,26.5,1.4,143
4139,2020-06-21 11:00:00,14,2020,6,21,11,6,28.6,1.4,138
4140,2020-06-21 12:00:00,2,2020,6,21,12,6,30.3,1.5,233
4141,2020-06-21 13:00:00,14,2020,6,21,13,6,31.5,2.5,211
4142,2020-06-21 14:00:00,11,2020,6,21,14,6,31.8,3.3,247
4143,2020-06-21 15:00:00,15,2020,6,21,15,6,32.3,3.6,281
4144,2020-06-21 16:00:00,44,2020,6,21,16,6,32.0,3.7,258
4145,2020-06-21 17:00:00,49,2020,6,21,17,6,30.9,3.5,226
4146,2020-06-21 18:00:00,47,2020,6,21,18,6,30.6,2.8,191
4147,2020-06-21 19:00:00,59,2020,6,21,19,6,29.6,3.6,123
4148,2020-06-21 20:00:00,44,2020,6,21,20,6,28.1,2.1,137
4149,2020-06-21 21:00:00,51,2020,6,21,21,6,26.4,1.8,109
4150,2020-06-21 22:00:00,49,2020,6,21,22,6,25.5,1.3,121
4151,2020-06-21 23:00:00,28,2020,6,21,23,6,24.9,1.1,84
4152,2020-06-22 00:00:00,19,2020,6,22,0,0,24.4,1.8,0
4153,2020-06-22 01:00:00,1,2020,6,22,1,0,23.9,0.5,0
4154,2020-06-22 02:00:00,8,2020,6,22,2,0,23.2,1.7,0
4155,2020-06-22 03:00:00,1,2020,6,22,3,0,23.0,1.3,0
4156,2020-06-22 04:00:00,1,2020,6,22,4,0,22.6,1.0,0
4157,2020-06-22 05:00:00,1,2020,6,22,5,0,21.9,1.7,18
4158,2020-06-22 06:00:00,7,2020,6,22,6,0,21.7,1.6,84
4159,2020-06-22 07:00:00,17,2020,6,22,7,0,22.9,1.0,50
4160,2020-06-22 08:00:00,20,2020,6,22,8,0,25.2,0.7,56
4161,2020-06-22 09:00:00,3,2020,6,22,9,0,28.2,1.2,74
4162,2020-06-22 10:00:00,4,2020,6,22,10,0,29.6,2.0,104
4163,2020-06-22 11:00:00,8,2020,6,22,11,0,31.0,1.9,117
4164,2020-06-22 12:00:00,5,2020,6,22,12,0,32.5,3.0,122
4165,2020-06-22 13:00:00,5,2020,6,22,13,0,32.8,3.3,79
4166,2020-06-22 14:00:00,3,2020,6,22,14,0,33.7,3.1,115
4167,2020-06-22 15:00:00,1,2020,6,22,15,0,35.2,2.5,90
4168,2020-06-22 16:00:00,7,2020,6,22,16,0,35.2,3.5,105
4169,2020-06-22 17:00:00,14,2020,6,22,17,0,35.0,3.3,118
4170,2020-06-22 18:00:00,19,2020,6,22,18,0,33.1,3.8,157
4171,2020-06-22 19:00:00,11,2020,6,22,19,0,31.7,3.4,105
4172,2020-06-22 20:00:00,28,2020,6,22,20,0,29.7,2.9,111
4173,2020-06-22 21:00:00,34,2020,6,22,21,0,28.5,2.6,113
4174,2020-06-22 22:00:00,33,2020,6,22,22,0,27.8,1.5,99
4175,2020-06-22 23:00:00,29,2020,6,22,23,0,27.2,1.7,76
4176,2020-06-23 00:00:00,15,2020,6,23,0,1,26.6,0.6,0
4177,2020-06-23 01:00:00,4,2020,6,23,1,1,25.8,1.5,0
4178,2020-06-23 02:00:00,12,2020,6,23,2,1,25.5,1.2,0
4179,2020-06-23 03:00:00,2,2020,6,23,3,1,24.9,1.7,0
4180,2020-06-23 04:00:00,0,2020,6,23,4,1,24.3,2.9,0
4181,2020-06-23 05:00:00,1,2020,6,23,5,1,23.7,2.0,0
4182,2020-06-23 06:00:00,4,2020,6,23,6,1,23.3,1.6,113
4183,2020-06-23 07:00:00,9,2020,6,23,7,1,23.5,1.4,70
4184,2020-06-23 08:00:00,13,2020,6,23,8,1,25.4,1.4,77
4185,2020-06-23 09:00:00,2,2020,6,23,9,1,27.5,1.9,75
4186,2020-06-23 10:00:00,1,2020,6,23,10,1,29.4,2.3,95
4187,2020-06-23 11:00:00,4,2020,6,23,11,1,30.6,2.6,113
4188,2020-06-23 12:00:00,10,2020,6,23,12,1,30.7,2.7,114
4189,2020-06-23 13:00:00,3,2020,6,23,13,1,30.8,2.6,155
4190,2020-06-23 14:00:00,5,2020,6,23,14,1,30.8,2.2,177
4191,2020-06-23 15:00:00,9,2020,6,23,15,1,30.2,2.8,200
4192,2020-06-23 16:00:00,5,2020,6,23,16,1,30.1,3.2,214
4193,2020-06-23 17:00:00,35,2020,6,23,17,1,29.4,3.0,222
4194,2020-06-23 18:00:00,37,2020,6,23,18,1,28.4,2.8,237
4195,2020-06-23 19:00:00,34,2020,6,23,19,1,27.3,2.0,235
4196,2020-06-23 20:00:00,22,2020,6,23,20,1,27.0,0.9,174
4197,2020-06-23 21:00:00,38,2020,6,23,21,1,26.8,0.4,171
4198,2020-06-23 22:00:00,27,2020,6,23,22,1,26.6,1.8,165
4199,2020-06-23 23:00:00,15,2020,6,23,23,1,26.3,1.5,113
4200,2020-06-24 00:00:00,7,2020,6,24,0,2,26.3,0.8,0
4201,2020-06-24 01:00:00,3,2020,6,24,1,2,26.1,1.4,0
4202,2020-06-24 02:00:00,0,2020,6,24,2,2,26.1,1.2,0
4203,2020-06-24 03:00:00,1,2020,6,24,3,2,26.1,1.5,0
4204,2020-06-24 04:00:00,0,2020,6,24,4,2,26.2,1.5,0
4205,2020-06-24 05:00:00,1,2020,6,24,5,2,26.2,1.8,47
4206,2020-06-24 06:00:00,3,2020,6,24,6,2,25.7,2.5,183
4207,2020-06-24 07:00:00,3,2020,6,24,7,2,25.9,3.9,143
4208,2020-06-24 08:00:00,0,2020,6,24,8,2,25.1,2.9,202
4209,2020-06-24 09:00:00,1,2020,6,24,9,2,24.4,3.1,170
4210,2020-06-24 10:00:00,0,2020,6,24,10,2,23.9,4.5,179
4211,2020-06-24 11:00:00,0,2020,6,24,11,2,21.3,2.9,185
4212,2020-06-24 12:00:00,1,2020,6,24,12,2,20.4,4.0,277
4213,2020-06-24 13:00:00,0,2020,6,24,13,2,19.9,4.0,257
4214,2020-06-24 14:00:00,0,2020,6,24,14,2,20.0,2.4,363
4215,2020-06-24 15:00:00,0,2020,6,24,15,2,20.3,3.2,391
4216,2020-06-24 16:00:00,1,2020,6,24,16,2,20.7,3.3,561
4217,2020-06-24 17:00:00,0,2020,6,24,17,2,20.6,2.2,441
4218,2020-06-24 18:00:00,2,2020,6,24,18,2,20.5,2.5,590
4219,2020-06-24 19:00:00,0,2020,6,24,19,2,20.4,3.0,465
4220,2020-06-24 20:00:00,0,2020,6,24,20,2,20.4,3.0,467
4221,2020-06-24 21:00:00,0,2020,6,24,21,2,20.4,3.0,512
4222,2020-06-24 22:00:00,0,2020,6,24,22,2,20.5,2.5,478
4223,2020-06-24 23:00:00,0,2020,6,24,23,2,20.5,2.0,346
4224,2020-06-25 00:00:00,0,2020,6,25,0,3,20.6,2.0,0
4225,2020-06-25 01:00:00,0,2020,6,25,1,3,20.6,2.1,0
4226,2020-06-25 02:00:00,0,2020,6,25,2,3,20.7,1.4,0
4227,2020-06-25 03:00:00,0,2020,6,25,3,3,20.7,1.0,0
4228,2020-06-25 04:00:00,0,2020,6,25,4,3,20.8,1.0,0
4229,2020-06-25 05:00:00,0,2020,6,25,5,3,20.9,1.3,42
4230,2020-06-25 06:00:00,1,2020,6,25,6,3,21.1,2.5,209
4231,2020-06-25 07:00:00,2,2020,6,25,7,3,21.1,1.1,121
4232,2020-06-25 08:00:00,9,2020,6,25,8,3,21.5,1.1,128
4233,2020-06-25 09:00:00,0,2020,6,25,9,3,21.6,2.8,168
4234,2020-06-25 10:00:00,0,2020,6,25,10,3,22.0,3.0,165
4235,2020-06-25 11:00:00,0,2020,6,25,11,3,21.9,2.1,181
4236,2020-06-25 12:00:00,3,2020,6,25,12,3,22.7,2.8,209
4237,2020-06-25 13:00:00,3,2020,6,25,13,3,22.1,2.3,257
4238,2020-06-25 14:00:00,0,2020,6,25,14,3,22.3,2.5,281
4239,2020-06-25 15:00:00,3,2020,6,25,15,3,23.1,2.9,340
4240,2020-06-25 16:00:00,2,2020,6,25,16,3,23.0,2.3,467
4241,2020-06-25 17:00:00,6,2020,6,25,17,3,22.5,2.8,463
4242,2020-06-25 18:00:00,2,2020,6,25,18,3,22.3,2.2,518
4243,2020-06-25 19:00:00,8,2020,6,25,19,3,22.2,2.3,399
