,code,name,YN
7111,3024,마도면,존재
7112,3025,마도면,존재
7113,3026,마도면,존재
7114,3027,마도면,존재
7115,3028,마도면,존재
7116,3029,마도면,존재
7117,3030,마도면,존재
7118,4000,송산면,존재
7119,4021,송산면,존재
7120,4022,송산면,존재
7121,4023,송산면,존재
7122,4024,송산면,존재
7123,4025,송산면,존재
7124,4026,송산면,존재
7125,4027,송산면,존재
7126,4028,송산면,존재
7127,4029,송산면,존재
7128,4030,송산면,존재
7129,4031,송산면,존재
7130,4032,송산면,존재
7131,4033,송산면,존재
7132,4034,송산면,존재
7133,4035,송산면,존재
7134,5000,서신면,존재
7135,5021,서신면,존재
7136,5022,서신면,존재
7137,5023,서신면,존재
7138,5024,서신면,존재
7139,5025,서신면,존재
7140,5026,서신면,존재
7141,5027,서신면,존재
7142,5028,서신면,존재
7143,5029,서신면,존재
7144,5030,서신면,존재
7145,5031,서신면,존재
7146,5032,서신면,존재
7147,6000,팔탄면,존재
7148,6021,팔탄면,존재
7149,6022,팔탄면,존재
7150,6023,팔탄면,존재
7151,6024,팔탄면,존재
7152,6025,팔탄면,존재
7153,6026,팔탄면,존재
7154,6027,팔탄면,존재
7155,6028,팔탄면,존재
7156,6029,팔탄면,존재
7157,6030,팔탄면,존재
7158,6031,팔탄면,존재
7159,6032,팔탄면,존재
7160,6033,팔탄면,존재
7161,6034,팔탄면,존재
7162,6035,팔탄면,존재
7163,6036,팔탄면,존재
7164,7000,장안면,존재
7165,7021,장안면,존재
7166,7022,장안면,존재
7167,7023,장안면,존재
7168,7024,장안면,존재
7169,7025,장안면,존재
7170,7026,장안면,존재
7171,7027,장안면,존재
7172,7028,장안면,존재
7173,7029,장안면,존재
7174,7030,장안면,존재
7175,8000,우정면,폐지
7176,8021,우정면,폐지
7177,8022,우정면,폐지
7178,8023,우정면,폐지
7179,8024,우정면,폐지
7180,8025,우정면,폐지
7181,8026,우정면,폐지
7182,8027,우정면,폐지
7183,8028,우정면,폐지
7184,8029,우정면,폐지
7185,8030,우정면,폐지
7186,8031,우정면,폐지
7187,8032,우정면,폐지
7188,8033,우정면,폐지
7189,9000,향남면,폐지
7190,9021,향남면,폐지
7191,9022,향남면,폐지
7192,9023,향남면,폐지
7193,9024,향남면,폐지
7194,9025,향남면,폐지
7195,9026,향남면,폐지
7196,9027,향남면,폐지
7197,9028,향남면,폐지
7198,9029,향남면,폐지
7199,9030,향남면,폐지
7200,9031,향남면,폐지
7201,9032,향남면,폐지
7202,9033,향남면,폐지
7203,9034,향남면,폐지
7204,9035,향남면,폐지
7205,9036,향남면,폐지
7206,9037,향남면,폐지
7207,9038,향남면,폐지
7208,9039,향남면,폐지
7209,9040,향남면,폐지
7210,9041,향남면,폐지
7211,0000,양감면,존재
7212,0021,양감면,존재
7213,0022,양감면,존재
7214,0023,양감면,존재
7215,0024,양감면,존재
7216,0025,양감면,존재
7217,0026,양감면,존재
7218,0027,양감면,존재
7219,1000,정남면,존재
7220,1021,정남면,존재
7221,1022,정남면,존재
7222,1023,정남면,존재
7223,1024,정남면,존재
7224,1025,정남면,존재
7225,1026,정남면,존재
7226,1027,정남면,존재
7227,1028,정남면,존재
7228,1029,정남면,존재
7229,1030,정남면,존재
7230,1031,정남면,존재
7231,1032,정남면,존재
7232,1033,정남면,존재
7233,1034,정남면,존재
7234,1035,정남면,존재
7235,1036,정남면,존재
7236,1037,정남면,존재
7237,1038,정남면,존재
7238,1039,정남면,존재
7239,2000,동탄면,폐지
7240,2021,동탄면,폐지
7241,2022,동탄면,폐지
7242,2023,동탄면,폐지
7243,2024,동탄면,폐지
7244,2025,동탄면,폐지
7245,2026,동탄면,폐지
7246,2027,동탄면,폐지
7247,2028,동탄면,폐지
7248,2029,동탄면,폐지
7249,2030,동탄면,폐지
7250,2031,동탄면,폐지
7251,2032,동탄면,폐지
7252,2033,동탄면,폐지
7254,0100,경안동,존재
7255,0200,쌍령동,존재
7256,0300,송정동,존재
7257,0400,회덕동,존재
7258,0500,탄벌동,존재
7259,0600,목현동,존재
7260,0700,삼동,존재
7261,0800,중대동,존재
7262,0900,직동,존재
7263,1000,태전동,존재
7264,1100,장지동,존재
7265,1200,역동,존재
7266,1300,목동,존재
7267,5000,오포읍,존재
7268,5021,오포읍,존재
7269,5022,오포읍,존재
7270,5023,오포읍,존재
7271,5024,오포읍,존재
7272,5025,오포읍,존재
7273,5026,오포읍,존재
7274,5027,오포읍,존재
7275,5300,초월읍,존재
7276,5321,초월읍,존재
7277,5322,초월읍,존재
7278,5323,초월읍,존재
7279,5324,초월읍,존재
7280,5325,초월읍,존재
7281,5326,초월읍,존재
7282,5327,초월읍,존재
7283,5328,초월읍,존재
7284,5329,초월읍,존재
7285,5330,초월읍,존재
7286,5331,초월읍,존재
7287,5332,초월읍,존재
7288,5600,실촌읍,폐지
7289,5621,실촌읍,폐지
7290,5622,실촌읍,폐지
7291,5623,실촌읍,폐지
7292,5624,실촌읍,폐지
7293,5625,실촌읍,폐지
7294,5626,실촌읍,폐지
7295,5627,실촌읍,폐지
7296,5628,실촌읍,폐지
7297,5629,실촌읍,폐지
7298,5630,실촌읍,폐지
7299,5631,실촌읍,폐지
7300,5632,실촌읍,폐지
7301,5633,실촌읍,폐지
7302,5634,실촌읍,폐지
7303,5635,실촌읍,폐지
7304,5636,실촌읍,폐지
7305,5900,곤지암읍,존재
7306,5921,곤지암읍,존재
7307,5922,곤지암읍,존재
7308,5923,곤지암읍,존재
7309,5924,곤지암읍,존재
7310,5925,곤지암읍,존재
7311,5926,곤지암읍,존재
7312,5927,곤지암읍,존재
7313,5928,곤지암읍,존재
7314,5929,곤지암읍,존재
7315,5930,곤지암읍,존재
7316,5931,곤지암읍,존재
7317,5932,곤지암읍,존재
7318,5933,곤지암읍,존재
7319,5934,곤지암읍,존재
7320,5935,곤지암읍,존재
7321,5936,곤지암읍,존재
7322,1000,초월면,폐지
7323,1021,초월면,폐지
7324,1022,초월면,폐지
7325,1023,초월면,폐지
7326,1024,초월면,폐지
7327,1025,초월면,폐지
7328,1026,초월면,폐지
7329,1027,초월면,폐지
7330,1028,초월면,폐지
7331,1029,초월면,폐지
7332,1030,초월면,폐지
7333,1031,초월면,폐지
7334,1032,초월면,폐지
7335,2000,실촌면,폐지
7336,2021,실촌면,폐지
7337,2022,실촌면,폐지
7338,2023,실촌면,폐지
7339,2024,실촌면,폐지
7340,2025,실촌면,폐지
7341,2026,실촌면,폐지
7342,2027,실촌면,폐지
7343,2028,실촌면,폐지
7344,2029,실촌면,폐지
7345,2030,실촌면,폐지
7346,2031,실촌면,폐지
7347,2032,실촌면,폐지
7348,2033,실촌면,폐지
7349,2034,실촌면,폐지
7350,2035,실촌면,폐지
7351,2036,실촌면,폐지
7352,3000,도척면,존재
7353,3021,도척면,존재
7354,3022,도척면,존재
7355,3023,도척면,존재
7356,3024,도척면,존재
7357,3025,도척면,존재
7358,3026,도척면,존재
7359,3027,도척면,존재
7360,3028,도척면,존재
7361,4000,퇴촌면,존재
7362,4021,퇴촌면,존재
7363,4022,퇴촌면,존재
7364,4023,퇴촌면,존재
7365,4024,퇴촌면,존재
7366,4025,퇴촌면,존재
7367,4026,퇴촌면,존재
7368,4027,퇴촌면,존재
7369,4028,퇴촌면,존재
7370,4029,퇴촌면,존재
7371,4030,퇴촌면,존재
7372,5000,남종면,존재
7373,5021,남종면,존재
7374,5022,남종면,존재
7375,5023,남종면,존재
7376,5024,남종면,존재
7377,5025,남종면,존재
7378,5026,남종면,존재
7379,5027,남종면,존재
7380,5028,남종면,존재
7381,6000,중부면,폐지
7382,6021,중부면,폐지
7383,6022,중부면,폐지
7384,6023,중부면,폐지
7385,6024,중부면,폐지
7386,6025,중부면,폐지
7387,6026,중부면,폐지
7388,6027,중부면,폐지
7389,6028,중부면,폐지
7390,7000,남한산성면,존재
7391,7021,남한산성면,존재
7392,7022,남한산성면,존재
7393,7023,남한산성면,존재
7394,7024,남한산성면,존재
7395,7025,남한산성면,존재
7396,7026,남한산성면,존재
7397,7027,남한산성면,존재
7398,7028,남한산성면,존재
7400,0100,유양동,존재
7401,0200,어둔동,존재
7402,0300,남방동,존재
7403,0400,마전동,존재
7404,0500,산북동,존재
7405,0600,광사동,존재
7406,0700,만송동,존재
7407,0800,삼숭동,존재
7408,0900,고읍동,존재
7409,1000,덕정동,존재
7410,1100,봉양동,존재
7411,1200,회암동,존재
7412,1300,율정동,존재
7413,1400,옥정동,존재
7414,1500,고암동,존재
7415,1600,덕계동,존재
7416,1700,회정동,존재
7417,5000,백석읍,존재
7418,5021,백석읍,존재
7419,5022,백석읍,존재
7420,5023,백석읍,존재
7421,5024,백석읍,존재
7422,5025,백석읍,존재
7423,5026,백석읍,존재
7424,5027,백석읍,존재
7425,1000,은현면,존재
7426,1021,은현면,존재
7427,1022,은현면,존재
7428,1023,은현면,존재
7429,1024,은현면,존재
7430,1025,은현면,존재
7431,1026,은현면,존재
7432,2000,남면,존재
7433,2021,남면,존재
7434,2022,남면,존재
7435,2023,남면,존재
7436,2024,남면,존재
7437,2025,남면,존재
7438,2026,남면,존재
7439,2027,남면,존재
7440,2028,남면,존재
7441,2029,남면,존재
7442,2030,남면,존재
7443,3000,광적면,존재
7444,3021,광적면,존재
7445,3022,광적면,존재
7446,3023,광적면,존재
7447,3024,광적면,존재
7448,3025,광적면,존재
7449,3026,광적면,존재
7450,3027,광적면,존재
7451,4000,장흥면,존재
7452,4021,장흥면,존재
7453,4022,장흥면,존재
7454,4023,장흥면,존재
7455,4024,장흥면,존재
7456,4025,장흥면,존재
7457,4026,장흥면,존재
7458,4027,장흥면,존재
7460,0100,신읍동,존재
7461,0200,어룡동,존재
7462,0300,자작동,존재
7463,0400,선단동,존재
7464,0500,설운동,존재
7465,0600,동교동,존재
7466,5000,소흘읍,존재
7467,5021,소흘읍,존재
7468,5022,소흘읍,존재
7469,5023,소흘읍,존재
7470,5024,소흘읍,존재
7471,5025,소흘읍,존재
7472,5026,소흘읍,존재
7473,5027,소흘읍,존재
7474,5028,소흘읍,존재
7475,5029,소흘읍,존재
7476,1000,군내면,존재
7477,1021,군내면,존재
7478,1022,군내면,존재
7479,1023,군내면,존재
7480,1024,군내면,존재
7481,1025,군내면,존재
7482,1026,군내면,존재
7483,1027,군내면,존재
7484,1028,군내면,존재
7485,2000,내촌면,존재
7486,2021,내촌면,존재
7487,2022,내촌면,존재
7488,2023,내촌면,존재
7489,2024,내촌면,존재
7490,2025,내촌면,존재
7491,2026,내촌면,존재
7492,3000,가산면,존재
7493,3021,가산면,존재
7494,3022,가산면,존재
7495,3023,가산면,존재
7496,3024,가산면,존재
7497,3025,가산면,존재
7498,3026,가산면,존재
7499,3027,가산면,존재
7500,3028,가산면,존재
7501,4000,신북면,존재
7502,4021,신북면,존재
7503,4022,신북면,존재
7504,4023,신북면,존재
7505,4024,신북면,존재
7506,4025,신북면,존재
7507,4026,신북면,존재
7508,4027,신북면,존재
7509,4028,신북면,존재
7510,4029,신북면,존재
7511,4030,신북면,존재
7512,4031,신북면,존재
7513,4032,신북면,존재
7514,5000,창수면,존재
7515,5021,창수면,존재
7516,5022,창수면,존재
7517,5023,창수면,존재
7518,5024,창수면,존재
7519,5025,창수면,존재
7520,5026,창수면,존재
7521,5027,창수면,존재
7522,6000,영중면,존재
7523,6021,영중면,존재
7524,6022,영중면,존재
7525,6023,영중면,존재
7526,6024,영중면,존재
7527,6025,영중면,존재
7528,6026,영중면,존재
7529,7000,일동면,존재
7530,7021,일동면,존재
7531,7022,일동면,존재
7532,7023,일동면,존재
7533,7024,일동면,존재
7534,7025,일동면,존재
7535,7026,일동면,존재
7536,8000,이동면,존재
7537,8021,이동면,존재
7538,8022,이동면,존재
7539,8023,이동면,존재
7540,8024,이동면,존재
7541,9000,영북면,존재
7542,9021,영북면,존재
7543,9022,영북면,존재
7544,9023,영북면,존재
7545,9024,영북면,존재
7546,9025,영북면,존재
7547,9026,영북면,존재
7548,9027,영북면,존재
7549,0000,관인면,존재
7550,0021,관인면,존재
7551,0022,관인면,존재
7552,0023,관인면,존재
7553,0024,관인면,존재
7554,0025,관인면,존재
7555,0026,관인면,존재
7556,1000,화현면,존재
7557,1021,화현면,존재
7558,1022,화현면,존재
7559,1023,화현면,존재
7561,0100,상동,존재
7562,0200,홍문동,존재
7563,0300,창동,존재
7564,0400,우만동,존재
7565,0500,단현동,존재
7566,0600,신진동,존재
7567,0700,하동,존재
7568,0800,교동,존재
7569,0900,월송동,존재
7570,1000,가업동,존재
7571,1100,연라동,존재
7572,1200,상거동,존재
7573,1300,하거동,존재
7574,1400,삼교동,존재
7575,1500,점봉동,존재
7576,1600,능현동,존재
7577,1700,멱곡동,존재
7578,1800,연양동,존재
7579,1900,매룡동,존재
7580,2000,천송동,존재
7581,2100,오학동,존재
7582,2200,현암동,존재
7583,2300,오금동,존재
7584,5000,가남읍,존재
7585,5021,가남읍,존재
7586,5022,가남읍,존재
7587,5023,가남읍,존재
7588,5024,가남읍,존재
7589,5025,가남읍,존재
7590,5026,가남읍,존재
7591,5027,가남읍,존재
7592,5028,가남읍,존재
7593,5029,가남읍,존재
7594,5030,가남읍,존재
7595,5031,가남읍,존재
7596,5032,가남읍,존재
7597,5033,가남읍,존재
7598,5034,가남읍,존재
7599,5035,가남읍,존재
7600,5036,가남읍,존재
7601,5037,가남읍,존재
7602,5038,가남읍,존재
7603,5039,가남읍,존재
7604,5040,가남읍,존재
7605,1000,점동면,존재
7606,1021,점동면,존재
7607,1022,점동면,존재
7608,1023,점동면,존재
7609,1024,점동면,존재
7610,1025,점동면,존재
7611,1026,점동면,존재
7612,1027,점동면,존재
7613,1028,점동면,존재
7614,1029,점동면,존재
7615,1030,점동면,존재
7616,1031,점동면,존재
7617,1032,점동면,존재
7618,1033,점동면,존재
7619,1034,점동면,존재
7620,1035,점동면,존재
7621,2000,흥천면,존재
7622,2021,흥천면,존재
7623,2022,흥천면,존재
7624,2023,흥천면,존재
7625,2024,흥천면,존재
7626,2025,흥천면,존재
7627,2026,흥천면,존재
7628,2027,흥천면,존재
7629,2028,흥천면,존재
7630,2029,흥천면,존재
7631,2030,흥천면,존재
7632,2031,흥천면,존재
7633,2032,흥천면,존재
7634,2033,흥천면,존재
7635,2034,흥천면,존재
7636,3000,금사면,존재
7637,3021,금사면,존재
7638,3022,금사면,존재
7639,3023,금사면,존재
7640,3024,금사면,존재
7641,3025,금사면,존재
7642,3026,금사면,존재
7643,3027,금사면,존재
7644,3028,금사면,존재
7645,3029,금사면,존재
7646,3030,금사면,존재
7647,3031,금사면,존재
7648,4000,능서면,존재
7649,4021,능서면,존재
7650,4022,능서면,존재
7651,4023,능서면,존재
7652,4024,능서면,존재
7653,4025,능서면,존재
7654,4026,능서면,존재
7655,4027,능서면,존재
7656,4028,능서면,존재
7657,4029,능서면,존재
7658,4030,능서면,존재
7659,4031,능서면,존재
7660,4032,능서면,존재
7661,4033,능서면,존재
7662,5000,대신면,존재
7663,5021,대신면,존재
7664,5022,대신면,존재
7665,5023,대신면,존재
7666,5024,대신면,존재
7667,5025,대신면,존재
7668,5026,대신면,존재
7669,5027,대신면,존재
7670,5028,대신면,존재
7671,5029,대신면,존재
7672,5030,대신면,존재
7673,5031,대신면,존재
7674,5032,대신면,존재
7675,5033,대신면,존재
7676,5034,대신면,존재
7677,5035,대신면,존재
7678,5036,대신면,존재
7679,5037,대신면,존재
7680,5038,대신면,존재
7681,5039,대신면,존재
7682,6000,북내면,존재
7683,6021,북내면,존재
7684,6022,북내면,존재
7685,6023,북내면,존재
7686,6024,북내면,존재
7687,6025,북내면,존재
7688,6026,북내면,존재
7689,6027,북내면,존재
7690,6028,북내면,존재
7691,6029,북내면,존재
7692,6030,북내면,존재
7693,6031,북내면,존재
7694,6032,북내면,존재
7695,6033,북내면,존재
7696,6034,북내면,존재
7697,6035,북내면,존재
7698,7000,강천면,존재
7699,7021,강천면,존재
7700,7022,강천면,존재
7701,7023,강천면,존재
7702,7024,강천면,존재
7703,7025,강천면,존재
7704,7026,강천면,존재
7705,7027,강천면,존재
7706,7028,강천면,존재
7707,7029,강천면,존재
7708,8000,산북면,존재
7709,8021,산북면,존재
7710,8022,산북면,존재
7711,8023,산북면,존재
7712,8024,산북면,존재
7713,8025,산북면,존재
7714,8026,산북면,존재
7715,8027,산북면,존재
7717,1000,동두천읍,폐지
7718,1001,동두천읍,폐지
7719,1002,동두천읍,폐지
7720,1003,동두천읍,폐지
7721,1004,동두천읍,폐지
7722,1005,동두천읍,폐지
7723,1006,동두천읍,폐지
7724,1007,동두천읍,폐지
7725,1008,동두천읍,폐지
7726,1009,동두천읍,폐지
7727,1010,동두천읍,폐지
7728,1011,동두천읍,폐지
7729,1012,동두천읍,폐지
7730,1500,구리읍,폐지
7731,1501,구리읍,폐지
7732,1502,구리읍,폐지
7733,1503,구리읍,폐지
7734,1504,구리읍,폐지
7735,1505,구리읍,폐지
7736,1506,구리읍,폐지
7737,1507,구리읍,폐지
7738,2000,미금읍,폐지
7739,2001,미금읍,폐지
7740,2002,미금읍,폐지
7741,2003,미금읍,폐지
7742,2004,미금읍,폐지
7743,2005,미금읍,폐지
7744,2006,미금읍,폐지
7745,2007,미금읍,폐지
7746,2008,미금읍,폐지
7747,2009,미금읍,폐지
7748,2010,미금읍,폐지
7749,2500,의정부읍,폐지
7750,2501,의정부읍,폐지
7751,2502,의정부읍,폐지
7752,2503,의정부읍,폐지
7753,2504,의정부읍,폐지
7754,2505,의정부읍,폐지
7755,2506,의정부읍,폐지
7756,2507,의정부읍,폐지
7757,2508,의정부읍,폐지
7758,2509,의정부읍,폐지
7759,2510,의정부읍,폐지
7760,2511,의정부읍,폐지
7761,3000,회천면,폐지
7762,3001,회천면,폐지
7763,3002,회천면,폐지
7764,3003,회천면,폐지
7765,3004,회천면,폐지
7766,3005,회천면,폐지
7767,3006,회천면,폐지
7768,3007,회천면,폐지
7769,3008,회천면,폐지
7770,3500,이남면,폐지
7771,3501,이남면,폐지
7772,3502,이남면,폐지
7773,3503,이남면,폐지
7774,3504,이남면,폐지
7775,3505,이남면,폐지
7776,3506,이남면,폐지
7777,3507,이남면,폐지
7778,3508,이남면,폐지
7779,3509,이남면,폐지
7780,3510,이남면,폐지
7781,3511,이남면,폐지
7782,3512,이남면,폐지
7783,4000,구리면,폐지
7784,4001,구리면,폐지
7785,4002,구리면,폐지
7786,4003,구리면,폐지
7787,4004,구리면,폐지
7788,4005,구리면,폐지
7789,4006,구리면,폐지
7790,4007,구리면,폐지
7791,4008,구리면,폐지
7792,4009,구리면,폐지
7793,4010,구리면,폐지
7794,4011,구리면,폐지
7795,4012,구리면,폐지
7796,4500,노해면,폐지
7797,4501,노해면,폐지
7798,4502,노해면,폐지
7799,4503,노해면,폐지
7800,4504,노해면,폐지
7801,4505,노해면,폐지
7802,4506,노해면,폐지
7803,4507,노해면,폐지
7804,4508,노해면,폐지
7805,4509,노해면,폐지
7806,5000,미금면,폐지
7807,5001,미금면,폐지
7808,5002,미금면,폐지
7809,5003,미금면,폐지
7810,5004,미금면,폐지
7811,5005,미금면,폐지
7812,5006,미금면,폐지
7813,5007,미금면,폐지
7814,5008,미금면,폐지
7815,5009,미금면,폐지
7816,5010,미금면,폐지
7817,5500,별내면,폐지
7818,5501,별내면,폐지
7819,5502,별내면,폐지
7820,5503,별내면,폐지
7821,5504,별내면,폐지
7822,5505,별내면,폐지
7823,5506,별내면,폐지
7824,5507,별내면,폐지
7825,5508,별내면,폐지
7826,6000,진접면,폐지
7827,6001,진접면,폐지
7828,6002,진접면,폐지
7829,6003,진접면,폐지
7830,6004,진접면,폐지
7831,6005,진접면,폐지
7832,6006,진접면,폐지
7833,6007,진접면,폐지
7834,6008,진접면,폐지
7835,6009,진접면,폐지
7836,6010,진접면,폐지
7837,6011,진접면,폐지
7838,6012,진접면,폐지
7839,6500,진건면,폐지
7840,6501,진건면,폐지
7841,6502,진건면,폐지
7842,6503,진건면,폐지
7843,6504,진건면,폐지
7844,6505,진건면,폐지
7845,6506,진건면,폐지
7846,6507,진건면,폐지
7847,6508,진건면,폐지
7848,6509,진건면,폐지
7849,7000,수동면,폐지
7850,7001,수동면,폐지
7851,7002,수동면,폐지
7852,7003,수동면,폐지
7853,7004,수동면,폐지
7854,7005,수동면,폐지
7855,7006,수동면,폐지
7856,7007,수동면,폐지
7857,7500,화도면,폐지
7858,7501,화도면,폐지
7859,7502,화도면,폐지
7860,7503,화도면,폐지
7861,7504,화도면,폐지
7862,7505,화도면,폐지
7863,7506,화도면,폐지
7864,7507,화도면,폐지
7865,7508,화도면,폐지
7866,7509,화도면,폐지
7867,7510,화도면,폐지
7868,7511,화도면,폐지
7869,7512,화도면,폐지
7870,7513,화도면,폐지
7871,8000,와부면,폐지
7872,8001,와부면,폐지
7873,8002,와부면,폐지
7874,8003,와부면,폐지
7875,8004,와부면,폐지
7876,8005,와부면,폐지
7877,8006,와부면,폐지
7878,8007,와부면,폐지
7879,8008,와부면,폐지
7880,8009,와부면,폐지
7881,8010,와부면,폐지
7882,8011,와부면,폐지
7883,5000,회천읍,폐지
7884,5021,회천읍,폐지
7885,5022,회천읍,폐지
7886,5023,회천읍,폐지
7887,5024,회천읍,폐지
7888,5025,회천읍,폐지
7889,5026,회천읍,폐지
7890,5027,회천읍,폐지
7891,5028,회천읍,폐지
7892,5300,양주읍,폐지
7893,5321,양주읍,폐지
7894,5322,양주읍,폐지
7895,5323,양주읍,폐지
7896,5324,양주읍,폐지
7897,5325,양주읍,폐지
7898,5326,양주읍,폐지
7899,5327,양주읍,폐지
7900,5328,양주읍,폐지
7901,5329,양주읍,폐지
7902,5600,백석읍,폐지
7903,5621,백석읍,폐지
7904,5622,백석읍,폐지
7905,5623,백석읍,폐지
7906,5624,백석읍,폐지
7907,5625,백석읍,폐지
7908,5626,백석읍,폐지
7909,5627,백석읍,폐지
7910,1000,주내면,폐지
7911,1021,주내면,폐지
7912,1022,주내면,폐지
7913,1023,주내면,폐지
7914,1024,주내면,폐지
7915,1025,주내면,폐지
7916,1026,주내면,폐지
7917,1027,주내면,폐지
7918,1028,주내면,폐지
7919,1029,주내면,폐지
7920,2000,은현면,폐지
7921,2001,은현면,폐지
7922,2021,은현면,폐지
7923,2022,은현면,폐지
7924,2023,은현면,폐지
7925,2024,은현면,폐지
7926,2025,은현면,폐지
7927,2026,은현면,폐지
7928,3000,남면,폐지
7929,3021,남면,폐지
7930,3022,남면,폐지
7931,3023,남면,폐지
7932,3024,남면,폐지
7933,3025,남면,폐지
7934,3026,남면,폐지
7935,3027,남면,폐지
7936,3028,남면,폐지
7937,3029,남면,폐지
7938,3030,남면,폐지
7939,4000,광적면,폐지
7940,4021,광적면,폐지
7941,4022,광적면,폐지
7942,4023,광적면,폐지
7943,4024,광적면,폐지
7944,4025,광적면,폐지
7945,4026,광적면,폐지
7946,4027,광적면,폐지
7947,5000,백석면,폐지
7948,5001,백석면,폐지
7949,5021,백석면,폐지
7950,5022,백석면,폐지
7951,5023,백석면,폐지
7952,5024,백석면,폐지
7953,5025,백석면,폐지
7954,5026,백석면,폐지
7955,5027,백석면,폐지
7956,6000,장흥면,폐지
7957,6021,장흥면,폐지
7958,6022,장흥면,폐지
7959,6023,장흥면,폐지
7960,6024,장흥면,폐지
7961,6025,장흥면,폐지
7962,6026,장흥면,폐지
7963,6027,장흥면,폐지
7965,1000,구리읍,폐지
7966,1001,구리읍,폐지
7967,1002,구리읍,폐지
7968,1003,구리읍,폐지
7969,1004,구리읍,폐지
7970,1005,구리읍,폐지
7971,1006,구리읍,폐지
7972,1007,구리읍,폐지
7973,3000,와부면,폐지
7974,3001,와부면,폐지
7975,3002,와부면,폐지
7976,3003,와부면,폐지
7977,3004,와부면,폐지
7978,3005,와부면,폐지
7979,3006,와부면,폐지
7980,3007,와부면,폐지
7981,3008,와부면,폐지
7982,3009,와부면,폐지
7983,3010,와부면,폐지
7984,3011,와부면,폐지
7985,1000,미금읍,폐지
7986,1021,미금읍,폐지
7987,1022,미금읍,폐지
7988,1023,미금읍,폐지
7989,1024,미금읍,폐지
7990,1025,미금읍,폐지
7991,1026,미금읍,폐지
7992,1027,미금읍,폐지
7993,1028,미금읍,폐지
7994,1029,미금읍,폐지
7995,1030,미금읍,폐지
7996,2000,와부읍,폐지
7997,2001,와부읍,폐지
7998,2002,와부읍,폐지
7999,2003,와부읍,폐지
8000,2004,와부읍,폐지
8001,2005,와부읍,폐지
8002,2006,와부읍,폐지
8003,2021,와부읍,폐지
8004,2022,와부읍,폐지
8005,2023,와부읍,폐지
8006,2024,와부읍,폐지
8007,2025,와부읍,폐지
8008,3000,진접읍,폐지
8009,3021,진접읍,폐지
8010,3022,진접읍,폐지
8011,3023,진접읍,폐지
8012,3024,진접읍,폐지
8013,3025,진접읍,폐지
8014,3026,진접읍,폐지
8015,3027,진접읍,폐지
8016,3028,진접읍,폐지
8017,3029,진접읍,폐지
8018,3030,진접읍,폐지
8019,3031,진접읍,폐지
8020,4000,화도읍,폐지
8021,4021,화도읍,폐지
8022,4022,화도읍,폐지
8023,4023,화도읍,폐지
8024,4024,화도읍,폐지
8025,4025,화도읍,폐지
8026,4026,화도읍,폐지
8027,4027,화도읍,폐지
8028,4028,화도읍,폐지
8029,4029,화도읍,폐지
8030,4030,화도읍,폐지
8031,1000,별내면,폐지
8032,1021,별내면,폐지
8033,1022,별내면,폐지
8034,1023,별내면,폐지
8035,1024,별내면,폐지
8036,1025,별내면,폐지
8037,1026,별내면,폐지
8038,2000,진접면,폐지
8039,2021,진접면,폐지
8040,2022,진접면,폐지
8041,2023,진접면,폐지
8042,2024,진접면,폐지
8043,2025,진접면,폐지
8044,2026,진접면,폐지
8045,2027,진접면,폐지
8046,2028,진접면,폐지
8047,2029,진접면,폐지
8048,2030,진접면,폐지
8049,2031,진접면,폐지
8050,3000,진건면,폐지
8051,3001,진건면,폐지
8052,3002,진건면,폐지
8053,3003,진건면,폐지
8054,3021,진건면,폐지
8055,3022,진건면,폐지
8056,3023,진건면,폐지
8057,3024,진건면,폐지
8058,3025,진건면,폐지
8059,3026,진건면,폐지
8060,4000,수동면,폐지
8061,4021,수동면,폐지
8062,4022,수동면,폐지
8063,4023,수동면,폐지
8064,4024,수동면,폐지
8065,4025,수동면,폐지
8066,4026,수동면,폐지
8067,4027,수동면,폐지
8068,5000,화도면,폐지
8069,5021,화도면,폐지
8070,5022,화도면,폐지
8071,5023,화도면,폐지
8072,5024,화도면,폐지
8073,5025,화도면,폐지
8074,5026,화도면,폐지
8075,5027,화도면,폐지
8076,5028,화도면,폐지
8077,5029,화도면,폐지
8078,5030,화도면,폐지
8079,6000,조안면,폐지
8080,6021,조안면,폐지
8081,6022,조안면,폐지
8082,6023,조안면,폐지
8083,6024,조안면,폐지
8084,6025,조안면,폐지
8085,6026,조안면,폐지
8086,7000,퇴계원면,폐지
8087,7021,퇴계원면,폐지
8089,3000,개군면,폐지
8090,3001,개군면,폐지
8091,3002,개군면,폐지
8092,3003,개군면,폐지
8093,3004,개군면,폐지
8094,3005,개군면,폐지
8095,3006,개군면,폐지
8096,3007,개군면,폐지
8097,3008,개군면,폐지
8098,3009,개군면,폐지
8099,3010,개군면,폐지
8100,3011,개군면,폐지
8101,3012,개군면,폐지
8102,3013,개군면,폐지
8103,5000,여주읍,폐지
8104,5021,여주읍,폐지
8105,5022,여주읍,폐지
8106,5023,여주읍,폐지
8107,5024,여주읍,폐지
8108,5025,여주읍,폐지
8109,5026,여주읍,폐지
8110,5027,여주읍,폐지
8111,5028,여주읍,폐지
8112,5029,여주읍,폐지
8113,5030,여주읍,폐지
8114,5031,여주읍,폐지
8115,5032,여주읍,폐지
8116,5033,여주읍,폐지
8117,5034,여주읍,폐지
8118,5035,여주읍,폐지
